Count,Year,Month,Logan Passengers,Avg Hotel Daily Rate,Unemployment Rate,Code
3,2017,5,3465345,302.6,0.039,371
240,2017,5,3465345,302.6,0.039,413
188,2017,5,3465345,302.6,0.039,423
118,2017,5,3465345,302.6,0.039,520
28,2017,5,3465345,302.6,0.039,521
108,2017,5,3465345,302.6,0.039,522
58,2017,5,3465345,302.6,0.039,540
2,2017,5,3465345,302.6,0.039,541
22,2017,5,3465345,302.6,0.039,542
10,2017,5,3465345,302.6,0.039,560
2,2017,5,3465345,302.6,0.039,561
4,2017,5,3465345,302.6,0.039,562
18,2017,5,3465345,302.6,0.039,611
6,2017,5,3465345,302.6,0.039,612
394,2017,5,3465345,302.6,0.039,613
426,2017,5,3465345,302.6,0.039,614
84,2017,5,3465345,302.6,0.039,615
74,2017,5,3465345,302.6,0.039,616
412,2017,5,3465345,302.6,0.039,617
2,2017,5,3465345,302.6,0.039,618
300,2017,5,3465345,302.6,0.039,619
3,2017,5,3465345,302.6,0.039,670
26,2017,5,3465345,302.6,0.039,706
182,2017,5,3465345,302.6,0.039,724
16,2017,5,3465345,302.6,0.039,727
50,2017,5,3465345,302.6,0.039,735
46,2017,5,3465345,302.6,0.039,801
826,2017,5,3465345,302.6,0.039,802
6,2017,5,3465345,302.6,0.039,804
4,2017,5,3465345,302.6,0.039,900
88,2017,5,3465345,302.6,0.039,1001
194,2017,5,3465345,302.6,0.039,1102
83,2017,5,3465345,302.6,0.039,1106
58,2017,5,3465345,302.6,0.039,1107
1,2017,5,3465345,302.6,0.039,1108
16,2017,5,3465345,302.6,0.039,1109
16,2017,5,3465345,302.6,0.039,1201
20,2017,5,3465345,302.6,0.039,1300
36,2017,5,3465345,302.6,0.039,1304
848,2017,5,3465345,302.6,0.039,1402
8,2017,5,3465345,302.6,0.039,1415
50,2017,5,3465345,302.6,0.039,1501
2,2017,5,3465345,302.6,0.039,1502
38,2017,5,3465345,302.6,0.039,1503
2,2017,5,3465345,302.6,0.039,1504
7,2017,5,3465345,302.6,0.039,1510
2,2017,5,3465345,302.6,0.039,1601
46,2017,5,3465345,302.6,0.039,1602
1,2017,5,3465345,302.6,0.039,1610
4,2017,5,3465345,302.6,0.039,1805
5,2017,5,3465345,302.6,0.039,1806
51,2017,5,3465345,302.6,0.039,1810
3,2017,5,3465345,302.6,0.039,1815
1,2017,5,3465345,302.6,0.039,1825
25,2017,5,3465345,302.6,0.039,1830
12,2017,5,3465345,302.6,0.039,1831
5,2017,5,3465345,302.6,0.039,1832
52,2017,5,3465345,302.6,0.039,1841
110,2017,5,3465345,302.6,0.039,1842
100,2017,5,3465345,302.6,0.039,1843
16,2017,5,3465345,302.6,0.039,1844
10,2017,5,3465345,302.6,0.039,1845
19,2017,5,3465345,302.6,0.039,1846
24,2017,5,3465345,302.6,0.039,1847
62,2017,5,3465345,302.6,0.039,1848
138,2017,5,3465345,302.6,0.039,1849
4,2017,5,3465345,302.6,0.039,1850
4,2017,5,3465345,302.6,0.039,1870
66,2017,5,3465345,302.6,0.039,1874
6,2017,5,3465345,302.6,0.039,2003
4,2017,5,3465345,302.6,0.039,2004
20,2017,5,3465345,302.6,0.039,2005
26,2017,5,3465345,302.6,0.039,2006
36,2017,5,3465345,302.6,0.039,2007
5,2017,5,3465345,302.6,0.039,2010
12,2017,5,3465345,302.6,0.039,2101
4,2017,5,3465345,302.6,0.039,2102
12,2017,5,3465345,302.6,0.039,2204
26,2017,5,3465345,302.6,0.039,2401
38,2017,5,3465345,302.6,0.039,2403
80,2017,5,3465345,302.6,0.039,2405
2,2017,5,3465345,302.6,0.039,2407
1,2017,5,3465345,302.6,0.039,2511
8,2017,5,3465345,302.6,0.039,2604
2,2017,5,3465345,302.6,0.039,2605
6,2017,5,3465345,302.6,0.039,2608
202,2017,5,3465345,302.6,0.039,2610
2,2017,5,3465345,302.6,0.039,2612
8,2017,5,3465345,302.6,0.039,2613
8,2017,5,3465345,302.6,0.039,2616
10,2017,5,3465345,302.6,0.039,2619
2,2017,5,3465345,302.6,0.039,2622
148,2017,5,3465345,302.6,0.039,2629
2,2017,5,3465345,302.6,0.039,2631
20,2017,5,3465345,302.6,0.039,2632
2,2017,5,3465345,302.6,0.039,2641
6,2017,5,3465345,302.6,0.039,2642
64,2017,5,3465345,302.6,0.039,2646
502,2017,5,3465345,302.6,0.039,2647
2,2017,5,3465345,302.6,0.039,2648
20,2017,5,3465345,302.6,0.039,2657
22,2017,5,3465345,302.6,0.039,2660
54,2017,5,3465345,302.6,0.039,2662
8,2017,5,3465345,302.6,0.039,2670
38,2017,5,3465345,302.6,0.039,2900
64,2017,5,3465345,302.6,0.039,2905
32,2017,5,3465345,302.6,0.039,2906
150,2017,5,3465345,302.6,0.039,2907
9,2017,5,3465345,302.6,0.039,2914
31,2017,5,3465345,302.6,0.039,3001
24,2017,5,3465345,302.6,0.039,3002
4,2017,5,3465345,302.6,0.039,3004
1218,2017,5,3465345,302.6,0.039,3006
70,2017,5,3465345,302.6,0.039,3007
32,2017,5,3465345,302.6,0.039,3008
78,2017,5,3465345,302.6,0.039,3018
6,2017,5,3465345,302.6,0.039,3029
7,2017,5,3465345,302.6,0.039,3102
44,2017,5,3465345,302.6,0.039,3106
82,2017,5,3465345,302.6,0.039,3108
52,2017,5,3465345,302.6,0.039,3109
10,2017,5,3465345,302.6,0.039,3110
104,2017,5,3465345,302.6,0.039,3111
46,2017,5,3465345,302.6,0.039,3112
672,2017,5,3465345,302.6,0.039,3114
1132,2017,5,3465345,302.6,0.039,3115
14,2017,5,3465345,302.6,0.039,3116
36,2017,5,3465345,302.6,0.039,3119
594,2017,5,3465345,302.6,0.039,3125
46,2017,5,3465345,302.6,0.039,3130
22,2017,5,3465345,302.6,0.039,3160
12,2017,5,3465345,302.6,0.039,3170
472,2017,5,3465345,302.6,0.039,3201
20,2017,5,3465345,302.6,0.039,3202
32,2017,5,3465345,302.6,0.039,3205
190,2017,5,3465345,302.6,0.039,3207
60,2017,5,3465345,302.6,0.039,3208
750,2017,5,3465345,302.6,0.039,3301
9,2017,5,3465345,302.6,0.039,3304
16,2017,5,3465345,302.6,0.039,3305
14,2017,5,3465345,302.6,0.039,3402
2,2017,5,3465345,302.6,0.039,3403
730,2017,5,3465345,302.6,0.039,3410
176,2017,5,3465345,302.6,0.039,3501
222,2017,5,3465345,302.6,0.039,3502
38,2017,5,3465345,302.6,0.039,3503
10,2017,5,3465345,302.6,0.039,3620
12,2017,5,3465345,302.6,0.039,3625
113,2017,5,3465345,302.6,0.039,3801
169,2017,5,3465345,302.6,0.039,3802
139,2017,5,3465345,302.6,0.039,3803
24,2017,5,3465345,302.6,0.039,3805
20,2017,5,3465345,302.6,0.039,3807
20,2017,5,3465345,302.6,0.039,3810
8,2017,5,3465345,302.6,0.039,3811
39,2017,5,3465345,302.6,0.039,3820
13,2017,5,3465345,302.6,0.039,3821
29,2017,5,3465345,302.6,0.039,3830
443,2017,5,3465345,302.6,0.039,3831
10,2018,5,3705129,298.36,0.031,111
124,2018,5,3705129,298.36,0.031,301
22,2018,5,3705129,298.36,0.031,311
4,2018,5,3705129,298.36,0.031,351
42,2018,5,3705129,298.36,0.031,361
2,2018,5,3705129,298.36,0.031,371
4,2018,5,3705129,298.36,0.031,381
268,2018,5,3705129,298.36,0.031,413
220,2018,5,3705129,298.36,0.031,423
98,2018,5,3705129,298.36,0.031,520
24,2018,5,3705129,298.36,0.031,521
90,2018,5,3705129,298.36,0.031,522
62,2018,5,3705129,298.36,0.031,540
18,2018,5,3705129,298.36,0.031,542
9,2018,5,3705129,298.36,0.031,560
2,2018,5,3705129,298.36,0.031,561
7,2018,5,3705129,298.36,0.031,562
24,2018,5,3705129,298.36,0.031,611
10,2018,5,3705129,298.36,0.031,612
452,2018,5,3705129,298.36,0.031,613
408,2018,5,3705129,298.36,0.031,614
116,2018,5,3705129,298.36,0.031,615
118,2018,5,3705129,298.36,0.031,616
432,2018,5,3705129,298.36,0.031,617
346,2018,5,3705129,298.36,0.031,619
1,2018,5,3705129,298.36,0.031,670
32,2018,5,3705129,298.36,0.031,706
180,2018,5,3705129,298.36,0.031,724
28,2018,5,3705129,298.36,0.031,727
58,2018,5,3705129,298.36,0.031,735
96,2018,5,3705129,298.36,0.031,801
1024,2018,5,3705129,298.36,0.031,802
70,2018,5,3705129,298.36,0.031,1001
324,2018,5,3705129,298.36,0.031,1102
72,2018,5,3705129,298.36,0.031,1106
48,2018,5,3705129,298.36,0.031,1107
11,2018,5,3705129,298.36,0.031,1109
14,2018,5,3705129,298.36,0.031,1201
38,2018,5,3705129,298.36,0.031,1300
14,2018,5,3705129,298.36,0.031,1304
778,2018,5,3705129,298.36,0.031,1402
10,2018,5,3705129,298.36,0.031,1415
62,2018,5,3705129,298.36,0.031,1501
38,2018,5,3705129,298.36,0.031,1503
4,2018,5,3705129,298.36,0.031,1504
3,2018,5,3705129,298.36,0.031,1510
2,2018,5,3705129,298.36,0.031,1805
2,2018,5,3705129,298.36,0.031,1806
1,2018,5,3705129,298.36,0.031,1807
28,2018,5,3705129,298.36,0.031,1810
1,2018,5,3705129,298.36,0.031,1825
29,2018,5,3705129,298.36,0.031,1830
7,2018,5,3705129,298.36,0.031,1831
8,2018,5,3705129,298.36,0.031,1832
78,2018,5,3705129,298.36,0.031,1841
82,2018,5,3705129,298.36,0.031,1842
170,2018,5,3705129,298.36,0.031,1843
9,2018,5,3705129,298.36,0.031,1844
14,2018,5,3705129,298.36,0.031,1845
17,2018,5,3705129,298.36,0.031,1846
10,2018,5,3705129,298.36,0.031,1847
48,2018,5,3705129,298.36,0.031,1848
158,2018,5,3705129,298.36,0.031,1849
3,2018,5,3705129,298.36,0.031,1850
2,2018,5,3705129,298.36,0.031,1870
28,2018,5,3705129,298.36,0.031,1874
6,2018,5,3705129,298.36,0.031,2003
4,2018,5,3705129,298.36,0.031,2004
20,2018,5,3705129,298.36,0.031,2005
10,2018,5,3705129,298.36,0.031,2006
32,2018,5,3705129,298.36,0.031,2007
2,2018,5,3705129,298.36,0.031,2010
30,2018,5,3705129,298.36,0.031,2101
4,2018,5,3705129,298.36,0.031,2102
4,2018,5,3705129,298.36,0.031,2204
6,2018,5,3705129,298.36,0.031,2401
34,2018,5,3705129,298.36,0.031,2403
64,2018,5,3705129,298.36,0.031,2405
8,2018,5,3705129,298.36,0.031,2407
2,2018,5,3705129,298.36,0.031,2511
10,2018,5,3705129,298.36,0.031,2604
144,2018,5,3705129,298.36,0.031,2610
6,2018,5,3705129,298.36,0.031,2612
4,2018,5,3705129,298.36,0.031,2613
8,2018,5,3705129,298.36,0.031,2616
2,2018,5,3705129,298.36,0.031,2618
10,2018,5,3705129,298.36,0.031,2619
4,2018,5,3705129,298.36,0.031,2622
14,2018,5,3705129,298.36,0.031,2623
6,2018,5,3705129,298.36,0.031,2628
119,2018,5,3705129,298.36,0.031,2629
10,2018,5,3705129,298.36,0.031,2631
26,2018,5,3705129,298.36,0.031,2632
4,2018,5,3705129,298.36,0.031,2641
2,2018,5,3705129,298.36,0.031,2642
40,2018,5,3705129,298.36,0.031,2646
652,2018,5,3705129,298.36,0.031,2647
2,2018,5,3705129,298.36,0.031,2648
18,2018,5,3705129,298.36,0.031,2657
28,2018,5,3705129,298.36,0.031,2660
52,2018,5,3705129,298.36,0.031,2662
10,2018,5,3705129,298.36,0.031,2670
60,2018,5,3705129,298.36,0.031,2900
90,2018,5,3705129,298.36,0.031,2905
66,2018,5,3705129,298.36,0.031,2906
146,2018,5,3705129,298.36,0.031,2907
9,2018,5,3705129,298.36,0.031,2914
35,2018,5,3705129,298.36,0.031,3001
28,2018,5,3705129,298.36,0.031,3002
1390,2018,5,3705129,298.36,0.031,3006
60,2018,5,3705129,298.36,0.031,3007
16,2018,5,3705129,298.36,0.031,3008
52,2018,5,3705129,298.36,0.031,3018
2,2018,5,3705129,298.36,0.031,3029
9,2018,5,3705129,298.36,0.031,3102
36,2018,5,3705129,298.36,0.031,3106
52,2018,5,3705129,298.36,0.031,3108
166,2018,5,3705129,298.36,0.031,3109
12,2018,5,3705129,298.36,0.031,3110
62,2018,5,3705129,298.36,0.031,3111
60,2018,5,3705129,298.36,0.031,3112
730,2018,5,3705129,298.36,0.031,3114
1000,2018,5,3705129,298.36,0.031,3115
2,2018,5,3705129,298.36,0.031,3116
32,2018,5,3705129,298.36,0.031,3119
6,2018,5,3705129,298.36,0.031,3122
452,2018,5,3705129,298.36,0.031,3125
30,2018,5,3705129,298.36,0.031,3130
42,2018,5,3705129,298.36,0.031,3160
36,2018,5,3705129,298.36,0.031,3170
568,2018,5,3705129,298.36,0.031,3201
14,2018,5,3705129,298.36,0.031,3202
30,2018,5,3705129,298.36,0.031,3205
236,2018,5,3705129,298.36,0.031,3207
74,2018,5,3705129,298.36,0.031,3208
804,2018,5,3705129,298.36,0.031,3301
7,2018,5,3705129,298.36,0.031,3304
12,2018,5,3705129,298.36,0.031,3305
20,2018,5,3705129,298.36,0.031,3402
4,2018,5,3705129,298.36,0.031,3403
734,2018,5,3705129,298.36,0.031,3410
172,2018,5,3705129,298.36,0.031,3501
298,2018,5,3705129,298.36,0.031,3502
24,2018,5,3705129,298.36,0.031,3503
12,2018,5,3705129,298.36,0.031,3620
6,2018,5,3705129,298.36,0.031,3625
96,2018,5,3705129,298.36,0.031,3801
172,2018,5,3705129,298.36,0.031,3802
157,2018,5,3705129,298.36,0.031,3803
20,2018,5,3705129,298.36,0.031,3805
16,2018,5,3705129,298.36,0.031,3807
23,2018,5,3705129,298.36,0.031,3810
14,2018,5,3705129,298.36,0.031,3811
39,2018,5,3705129,298.36,0.031,3820
11,2018,5,3705129,298.36,0.031,3821
38,2018,5,3705129,298.36,0.031,3830
405,2018,5,3705129,298.36,0.031,3831
58,2015,6,3105133,287.2,0.05,301
12,2015,6,3105133,287.2,0.05,311
2,2015,6,3105133,287.2,0.05,351
22,2015,6,3105133,287.2,0.05,361
1,2015,6,3105133,287.2,0.05,371
4,2015,6,3105133,287.2,0.05,381
176,2015,6,3105133,287.2,0.05,413
76,2015,6,3105133,287.2,0.05,423
84,2015,6,3105133,287.2,0.05,520
44,2015,6,3105133,287.2,0.05,521
136,2015,6,3105133,287.2,0.05,522
32,2015,6,3105133,287.2,0.05,540
14,2015,6,3105133,287.2,0.05,542
3,2015,6,3105133,287.2,0.05,560
2,2015,6,3105133,287.2,0.05,561
4,2015,6,3105133,287.2,0.05,562
16,2015,6,3105133,287.2,0.05,611
6,2015,6,3105133,287.2,0.05,612
234,2015,6,3105133,287.2,0.05,613
284,2015,6,3105133,287.2,0.05,614
56,2015,6,3105133,287.2,0.05,615
126,2015,6,3105133,287.2,0.05,616
290,2015,6,3105133,287.2,0.05,617
216,2015,6,3105133,287.2,0.05,619
1,2015,6,3105133,287.2,0.05,633
1,2015,6,3105133,287.2,0.05,670
44,2015,6,3105133,287.2,0.05,706
76,2015,6,3105133,287.2,0.05,724
12,2015,6,3105133,287.2,0.05,727
16,2015,6,3105133,287.2,0.05,735
30,2015,6,3105133,287.2,0.05,801
368,2015,6,3105133,287.2,0.05,802
4,2015,6,3105133,287.2,0.05,804
2,2015,6,3105133,287.2,0.05,900
48,2015,6,3105133,287.2,0.05,1001
164,2015,6,3105133,287.2,0.05,1102
66,2015,6,3105133,287.2,0.05,1106
14,2015,6,3105133,287.2,0.05,1107
5,2015,6,3105133,287.2,0.05,1109
12,2015,6,3105133,287.2,0.05,1201
12,2015,6,3105133,287.2,0.05,1300
8,2015,6,3105133,287.2,0.05,1304
418,2015,6,3105133,287.2,0.05,1402
2,2015,6,3105133,287.2,0.05,1415
26,2015,6,3105133,287.2,0.05,1501
28,2015,6,3105133,287.2,0.05,1503
2,2015,6,3105133,287.2,0.05,1504
3,2015,6,3105133,287.2,0.05,1510
4,2015,6,3105133,287.2,0.05,1602
2,2015,6,3105133,287.2,0.05,1605
34,2015,6,3105133,287.2,0.05,1810
16,2015,6,3105133,287.2,0.05,1815
6,2015,6,3105133,287.2,0.05,1825
26,2015,6,3105133,287.2,0.05,1830
6,2015,6,3105133,287.2,0.05,1831
3,2015,6,3105133,287.2,0.05,1832
44,2015,6,3105133,287.2,0.05,1841
52,2015,6,3105133,287.2,0.05,1842
22,2015,6,3105133,287.2,0.05,1843
4,2015,6,3105133,287.2,0.05,1844
5,2015,6,3105133,287.2,0.05,1845
2,2015,6,3105133,287.2,0.05,1846
50,2015,6,3105133,287.2,0.05,1849
6,2015,6,3105133,287.2,0.05,1870
62,2015,6,3105133,287.2,0.05,1874
8,2015,6,3105133,287.2,0.05,2003
8,2015,6,3105133,287.2,0.05,2004
4,2015,6,3105133,287.2,0.05,2005
4,2015,6,3105133,287.2,0.05,2006
11,2015,6,3105133,287.2,0.05,2007
12,2015,6,3105133,287.2,0.05,2101
6,2015,6,3105133,287.2,0.05,2204
8,2015,6,3105133,287.2,0.05,2401
24,2015,6,3105133,287.2,0.05,2403
28,2015,6,3105133,287.2,0.05,2405
18,2015,6,3105133,287.2,0.05,2407
6,2015,6,3105133,287.2,0.05,2604
3,2015,6,3105133,287.2,0.05,2608
102,2015,6,3105133,287.2,0.05,2610
2,2015,6,3105133,287.2,0.05,2612
2,2015,6,3105133,287.2,0.05,2613
14,2015,6,3105133,287.2,0.05,2616
2,2015,6,3105133,287.2,0.05,2617
2,2015,6,3105133,287.2,0.05,2619
2,2015,6,3105133,287.2,0.05,2622
25,2015,6,3105133,287.2,0.05,2629
12,2015,6,3105133,287.2,0.05,2632
2,2015,6,3105133,287.2,0.05,2636
16,2015,6,3105133,287.2,0.05,2646
268,2015,6,3105133,287.2,0.05,2647
4,2015,6,3105133,287.2,0.05,2648
14,2015,6,3105133,287.2,0.05,2657
32,2015,6,3105133,287.2,0.05,2660
24,2015,6,3105133,287.2,0.05,2662
8,2015,6,3105133,287.2,0.05,2663
10,2015,6,3105133,287.2,0.05,2670
59,2015,6,3105133,287.2,0.05,2900
78,2015,6,3105133,287.2,0.05,2905
36,2015,6,3105133,287.2,0.05,2906
72,2015,6,3105133,287.2,0.05,2907
5,2015,6,3105133,287.2,0.05,2910
5,2015,6,3105133,287.2,0.05,2914
18,2015,6,3105133,287.2,0.05,3001
10,2015,6,3105133,287.2,0.05,3002
6,2015,6,3105133,287.2,0.05,3004
324,2015,6,3105133,287.2,0.05,3006
20,2015,6,3105133,287.2,0.05,3007
18,2015,6,3105133,287.2,0.05,3008
38,2015,6,3105133,287.2,0.05,3018
2,2015,6,3105133,287.2,0.05,3029
1,2015,6,3105133,287.2,0.05,3102
20,2015,6,3105133,287.2,0.05,3106
24,2015,6,3105133,287.2,0.05,3108
174,2015,6,3105133,287.2,0.05,3109
24,2015,6,3105133,287.2,0.05,3111
24,2015,6,3105133,287.2,0.05,3112
208,2015,6,3105133,287.2,0.05,3114
378,2015,6,3105133,287.2,0.05,3115
2,2015,6,3105133,287.2,0.05,3116
4,2015,6,3105133,287.2,0.05,3119
204,2015,6,3105133,287.2,0.05,3125
30,2015,6,3105133,287.2,0.05,3130
14,2015,6,3105133,287.2,0.05,3160
8,2015,6,3105133,287.2,0.05,3170
238,2015,6,3105133,287.2,0.05,3201
4,2015,6,3105133,287.2,0.05,3202
18,2015,6,3105133,287.2,0.05,3205
96,2015,6,3105133,287.2,0.05,3207
16,2015,6,3105133,287.2,0.05,3208
224,2015,6,3105133,287.2,0.05,3301
10,2015,6,3105133,287.2,0.05,3304
10,2015,6,3105133,287.2,0.05,3305
4,2015,6,3105133,287.2,0.05,3402
220,2015,6,3105133,287.2,0.05,3410
110,2015,6,3105133,287.2,0.05,3501
128,2015,6,3105133,287.2,0.05,3502
28,2015,6,3105133,287.2,0.05,3503
4,2015,6,3105133,287.2,0.05,3620
10,2015,6,3105133,287.2,0.05,3625
30,2015,6,3105133,287.2,0.05,3801
69,2015,6,3105133,287.2,0.05,3802
61,2015,6,3105133,287.2,0.05,3803
12,2015,6,3105133,287.2,0.05,3805
16,2015,6,3105133,287.2,0.05,3807
8,2015,6,3105133,287.2,0.05,3810
9,2015,6,3105133,287.2,0.05,3811
12,2015,6,3105133,287.2,0.05,3820
1,2015,6,3105133,287.2,0.05,3821
19,2015,6,3105133,287.2,0.05,3830
187,2015,6,3105133,287.2,0.05,3831
20,2016,6,3406989,286,0.04,111
154,2016,6,3406989,286,0.04,301
18,2016,6,3406989,286,0.04,311
10,2016,6,3406989,286,0.04,351
34,2016,6,3406989,286,0.04,361
2,2016,6,3406989,286,0.04,371
2,2016,6,3406989,286,0.04,381
2,2016,6,3406989,286,0.04,403
314,2016,6,3406989,286,0.04,413
158,2016,6,3406989,286,0.04,423
152,2016,6,3406989,286,0.04,520
42,2016,6,3406989,286,0.04,521
158,2016,6,3406989,286,0.04,522
50,2016,6,3406989,286,0.04,540
2,2016,6,3406989,286,0.04,541
10,2016,6,3406989,286,0.04,542
9,2016,6,3406989,286,0.04,560
1,2016,6,3406989,286,0.04,561
5,2016,6,3406989,286,0.04,562
26,2016,6,3406989,286,0.04,611
18,2016,6,3406989,286,0.04,612
330,2016,6,3406989,286,0.04,613
510,2016,6,3406989,286,0.04,614
114,2016,6,3406989,286,0.04,615
156,2016,6,3406989,286,0.04,616
466,2016,6,3406989,286,0.04,617
2,2016,6,3406989,286,0.04,618
406,2016,6,3406989,286,0.04,619
2,2016,6,3406989,286,0.04,629
2,2016,6,3406989,286,0.04,633
52,2016,6,3406989,286,0.04,706
210,2016,6,3406989,286,0.04,724
14,2016,6,3406989,286,0.04,727
58,2016,6,3406989,286,0.04,735
68,2016,6,3406989,286,0.04,801
760,2016,6,3406989,286,0.04,802
2,2016,6,3406989,286,0.04,804
8,2016,6,3406989,286,0.04,900
92,2016,6,3406989,286,0.04,1001
268,2016,6,3406989,286,0.04,1102
82,2016,6,3406989,286,0.04,1106
72,2016,6,3406989,286,0.04,1107
1,2016,6,3406989,286,0.04,1108
2,2016,6,3406989,286,0.04,1109
26,2016,6,3406989,286,0.04,1201
19,2016,6,3406989,286,0.04,1300
18,2016,6,3406989,286,0.04,1304
846,2016,6,3406989,286,0.04,1402
10,2016,6,3406989,286,0.04,1415
44,2016,6,3406989,286,0.04,1501
2,2016,6,3406989,286,0.04,1502
34,2016,6,3406989,286,0.04,1503
3,2016,6,3406989,286,0.04,1504
9,2016,6,3406989,286,0.04,1510
12,2016,6,3406989,286,0.04,1602
2,2016,6,3406989,286,0.04,1603
1,2016,6,3406989,286,0.04,1805
1,2016,6,3406989,286,0.04,1806
89,2016,6,3406989,286,0.04,1810
7,2016,6,3406989,286,0.04,1815
4,2016,6,3406989,286,0.04,1825
42,2016,6,3406989,286,0.04,1830
9,2016,6,3406989,286,0.04,1831
20,2016,6,3406989,286,0.04,1832
56,2016,6,3406989,286,0.04,1841
78,2016,6,3406989,286,0.04,1842
122,2016,6,3406989,286,0.04,1843
18,2016,6,3406989,286,0.04,1844
61,2016,6,3406989,286,0.04,1845
25,2016,6,3406989,286,0.04,1846
10,2016,6,3406989,286,0.04,1847
80,2016,6,3406989,286,0.04,1848
128,2016,6,3406989,286,0.04,1849
3,2016,6,3406989,286,0.04,1850
74,2016,6,3406989,286,0.04,1874
10,2016,6,3406989,286,0.04,2003
4,2016,6,3406989,286,0.04,2004
16,2016,6,3406989,286,0.04,2005
8,2016,6,3406989,286,0.04,2006
44,2016,6,3406989,286,0.04,2007
28,2016,6,3406989,286,0.04,2101
8,2016,6,3406989,286,0.04,2102
2,2016,6,3406989,286,0.04,2204
16,2016,6,3406989,286,0.04,2401
56,2016,6,3406989,286,0.04,2403
68,2016,6,3406989,286,0.04,2405
12,2016,6,3406989,286,0.04,2407
4,2016,6,3406989,286,0.04,2604
6,2016,6,3406989,286,0.04,2608
166,2016,6,3406989,286,0.04,2610
1,2016,6,3406989,286,0.04,2612
8,2016,6,3406989,286,0.04,2613
6,2016,6,3406989,286,0.04,2616
12,2016,6,3406989,286,0.04,2619
2,2016,6,3406989,286,0.04,2622
4,2016,6,3406989,286,0.04,2623
127,2016,6,3406989,286,0.04,2629
26,2016,6,3406989,286,0.04,2632
2,2016,6,3406989,286,0.04,2636
2,2016,6,3406989,286,0.04,2642
56,2016,6,3406989,286,0.04,2646
484,2016,6,3406989,286,0.04,2647
6,2016,6,3406989,286,0.04,2648
20,2016,6,3406989,286,0.04,2657
34,2016,6,3406989,286,0.04,2660
44,2016,6,3406989,286,0.04,2662
2,2016,6,3406989,286,0.04,2663
2,2016,6,3406989,286,0.04,2670
74,2016,6,3406989,286,0.04,2900
120,2016,6,3406989,286,0.04,2905
38,2016,6,3406989,286,0.04,2906
128,2016,6,3406989,286,0.04,2907
12,2016,6,3406989,286,0.04,2914
25,2016,6,3406989,286,0.04,3001
18,2016,6,3406989,286,0.04,3002
10,2016,6,3406989,286,0.04,3004
932,2016,6,3406989,286,0.04,3006
48,2016,6,3406989,286,0.04,3007
18,2016,6,3406989,286,0.04,3008
2,2016,6,3406989,286,0.04,3016
46,2016,6,3406989,286,0.04,3018
5,2016,6,3406989,286,0.04,3102
36,2016,6,3406989,286,0.04,3106
68,2016,6,3406989,286,0.04,3108
156,2016,6,3406989,286,0.04,3109
8,2016,6,3406989,286,0.04,3110
96,2016,6,3406989,286,0.04,3111
52,2016,6,3406989,286,0.04,3112
582,2016,6,3406989,286,0.04,3114
786,2016,6,3406989,286,0.04,3115
12,2016,6,3406989,286,0.04,3116
24,2016,6,3406989,286,0.04,3119
502,2016,6,3406989,286,0.04,3125
36,2016,6,3406989,286,0.04,3130
28,2016,6,3406989,286,0.04,3160
18,2016,6,3406989,286,0.04,3170
460,2016,6,3406989,286,0.04,3201
12,2016,6,3406989,286,0.04,3202
24,2016,6,3406989,286,0.04,3205
202,2016,6,3406989,286,0.04,3207
48,2016,6,3406989,286,0.04,3208
696,2016,6,3406989,286,0.04,3301
2,2016,6,3406989,286,0.04,3302
13,2016,6,3406989,286,0.04,3304
4,2016,6,3406989,286,0.04,3305
12,2016,6,3406989,286,0.04,3402
580,2016,6,3406989,286,0.04,3410
238,2016,6,3406989,286,0.04,3501
274,2016,6,3406989,286,0.04,3502
42,2016,6,3406989,286,0.04,3503
18,2016,6,3406989,286,0.04,3620
14,2016,6,3406989,286,0.04,3625
55,2016,6,3406989,286,0.04,3801
182,2016,6,3406989,286,0.04,3802
137,2016,6,3406989,286,0.04,3803
14,2016,6,3406989,286,0.04,3805
18,2016,6,3406989,286,0.04,3807
44,2016,6,3406989,286,0.04,3810
21,2016,6,3406989,286,0.04,3811
